Date,AAPL,AMZN,DIS,GOOGL,INTC,JPM,META,MSFT,NFLX,NVDA,PG,TSLA,V
10/21/2024,$236.48 ,$189.07 ,$96.62 ,$164.07 ,$22.84 ,$223.00 ,$575.16 ,$418.78 ,$77.21 ,$143.71 ,$169.54 ,$218.85 ,$286.85 
10/18/2024,$235.00 ,$188.99 ,$97.28 ,$163.42 ,$22.77 ,$225.37 ,$576.47 ,$418.16 ,$76.39 ,$138.00 ,$171.28 ,$220.70 ,$290.62 
10/17/2024,$232.15 ,$187.53 ,$96.54 ,$162.93 ,$22.44 ,$224.42 ,$576.93 ,$416.72 ,$68.77 ,$136.93 ,$172.28 ,$220.89 ,$290.39 
10/16/2024,$231.78 ,$186.89 ,$96.75 ,$165.16 ,$22.31 ,$223.64 ,$576.79 ,$416.12 ,$70.20 ,$135.72 ,$172.38 ,$221.33 ,$287.52 
10/15/2024,$233.85 ,$187.69 ,$94.22 ,$165.46 ,$22.66 ,$222.39 ,$586.27 ,$418.74 ,$70.60 ,$131.60 ,$173.57 ,$219.57 ,$279.29 
10/14/2024,$231.30 ,$187.54 ,$94.97 ,$164.96 ,$23.44 ,$221.48 ,$590.42 ,$419.14 ,$71.30 ,$138.07 ,$172.51 ,$219.16 ,$280.68 
10/11/2024,$227.55 ,$188.82 ,$94.13 ,$163.24 ,$23.56 ,$222.29 ,$589.95 ,$416.32 ,$72.28 ,$134.80 ,$171.09 ,$217.80 ,$277.84 
10/10/2024,$229.04 ,$186.65 ,$92.99 ,$162.08 ,$23.22 ,$212.84 ,$583.83 ,$415.84 ,$73.03 ,$134.81 ,$168.95 ,$238.77 ,$277.47 
10/9/2024,$229.54 ,$185.17 ,$93.60 ,$161.86 ,$23.46 ,$213.42 ,$590.51 ,$417.46 ,$72.74 ,$132.65 ,$169.27 ,$241.05 ,$276.93 
10/8/2024,$225.77 ,$182.72 ,$92.51 ,$164.38 ,$23.32 ,$210.75 ,$592.89 ,$414.71 ,$72.18 ,$132.89 ,$168.16 ,$244.50 ,$274.96 
10/7/2024,$221.69 ,$180.80 ,$92.39 ,$162.98 ,$22.38 ,$210.93 ,$584.78 ,$409.54 ,$70.19 ,$127.72 ,$167.12 ,$240.83 ,$273.79 
10/4/2024,$226.80 ,$186.51 ,$95.15 ,$167.06 ,$22.59 ,$211.22 ,$595.94 ,$416.06 ,$71.97 ,$124.92 ,$168.88 ,$250.08 ,$277.93 
10/3/2024,$225.67 ,$181.96 ,$93.63 ,$165.86 ,$22.26 ,$205.23 ,$582.77 ,$416.54 ,$70.68 ,$122.85 ,$170.12 ,$240.66 ,$276.86 
10/2/2024,$226.78 ,$184.76 ,$94.15 ,$165.86 ,$22.39 ,$207.29 ,$572.81 ,$417.13 ,$71.11 ,$118.85 ,$171.92 ,$249.02 ,$277.00 
10/1/2024,$226.21 ,$185.13 ,$94.05 ,$166.99 ,$22.69 ,$207.04 ,$576.47 ,$420.69 ,$70.61 ,$117.00 ,$173.04 ,$258.02 ,$277.60 
9/30/2024,$233.00 ,$186.33 ,$96.19 ,$165.85 ,$23.46 ,$210.86 ,$572.44 ,$430.30 ,$70.93 ,$121.44 ,$173.20 ,$261.63 ,$274.95 
9/27/2024,$227.79 ,$187.97 ,$96.01 ,$163.95 ,$23.91 ,$210.50 ,$567.36 ,$428.02 ,$70.74 ,$121.40 ,$173.55 ,$260.46 ,$275.17 
9/26/2024,$227.52 ,$191.16 ,$95.20 ,$162.73 ,$23.92 ,$209.78 ,$567.84 ,$431.31 ,$71.14 ,$124.04 ,$173.21 ,$254.22 ,$271.69 
9/25/2024,$226.37 ,$192.53 ,$93.92 ,$161.49 ,$23.54 ,$210.19 ,$568.31 ,$432.11 ,$72.16 ,$123.51 ,$172.26 ,$257.02 ,$269.63 
9/24/2024,$227.37 ,$193.96 ,$93.69 ,$162.29 ,$22.81 ,$211.59 ,$563.33 ,$429.17 ,$72.23 ,$120.87 ,$173.24 ,$254.27 ,$272.78 
9/23/2024,$226.47 ,$193.88 ,$92.97 ,$161.85 ,$22.56 ,$211.44 ,$564.41 ,$433.51 ,$70.54 ,$116.26 ,$173.77 ,$250.00 ,$288.63 
9/20/2024,$228.20 ,$191.60 ,$93.75 ,$163.59 ,$21.84 ,$211.09 ,$561.35 ,$435.27 ,$70.10 ,$116.00 ,$174.22 ,$238.25 ,$284.77 
9/19/2024,$228.87 ,$189.87 ,$93.45 ,$162.14 ,$21.14 ,$210.48 ,$559.10 ,$438.69 ,$70.43 ,$117.87 ,$171.54 ,$243.92 ,$285.24 
9/18/2024,$220.69 ,$186.43 ,$93.58 ,$159.81 ,$20.77 ,$207.53 ,$537.95 ,$430.81 ,$69.05 ,$113.37 ,$173.92 ,$227.20 ,$288.48 
9/17/2024,$216.79 ,$186.88 ,$92.86 ,$159.32 ,$21.47 ,$209.25 ,$536.32 ,$435.15 ,$70.69 ,$115.59 ,$175.88 ,$227.87 ,$291.56 
9/16/2024,$216.32 ,$184.89 ,$91.85 ,$158.06 ,$20.91 ,$207.86 ,$533.28 ,$431.34 ,$69.65 ,$116.78 ,$177.24 ,$226.78 ,$290.48 
9/13/2024,$222.50 ,$186.49 ,$90.55 ,$157.46 ,$19.66 ,$204.32 ,$524.62 ,$430.59 ,$69.71 ,$119.10 ,$174.08 ,$230.29 ,$287.35 
9/12/2024,$222.77 ,$187.00 ,$89.30 ,$154.69 ,$19.36 ,$206.60 ,$525.60 ,$427.00 ,$68.68 ,$119.14 ,$173.47 ,$229.81 ,$285.37 
9/11/2024,$222.66 ,$184.52 ,$88.32 ,$151.16 ,$19.64 ,$207.23 ,$511.83 ,$423.04 ,$68.15 ,$116.91 ,$173.92 ,$228.13 ,$283.96 
9/10/2024,$220.11 ,$179.55 ,$88.40 ,$148.66 ,$18.98 ,$205.56 ,$504.79 ,$414.20 ,$67.36 ,$108.10 ,$177.79 ,$226.17 ,$285.34 
9/9/2024,$220.91 ,$175.40 ,$88.34 ,$148.71 ,$19.07 ,$216.81 ,$504.79 ,$405.72 ,$67.54 ,$106.47 ,$176.06 ,$216.27 ,$285.61 
9/6/2024,$220.82 ,$171.39 ,$87.94 ,$150.92 ,$18.89 ,$212.46 ,$500.27 ,$401.70 ,$66.58 ,$102.83 ,$175.59 ,$210.73 ,$279.37 
9/5/2024,$222.38 ,$177.89 ,$88.65 ,$157.24 ,$19.40 ,$217.63 ,$516.86 ,$408.39 ,$68.36 ,$107.21 ,$175.47 ,$230.17 ,$278.62 
9/4/2024,$220.85 ,$173.33 ,$89.25 ,$156.45 ,$19.43 ,$219.33 ,$512.74 ,$408.90 ,$67.97 ,$106.21 ,$175.90 ,$219.41 ,$280.49 
9/3/2024,$222.77 ,$176.25 ,$89.13 ,$157.36 ,$20.10 ,$220.30 ,$511.76 ,$409.44 ,$67.53 ,$108.00 ,$174.52 ,$210.60 ,$278.54 
8/30/2024,$229.00 ,$178.50 ,$90.38 ,$163.38 ,$22.04 ,$224.80 ,$521.31 ,$417.14 ,$70.14 ,$119.37 ,$171.54 ,$214.11 ,$276.37 
8/29/2024,$229.79 ,$172.12 ,$89.81 ,$161.78 ,$20.13 ,$222.21 ,$518.22 ,$413.12 ,$69.25 ,$117.59 ,$170.03 ,$206.28 ,$274.32 
8/28/2024,$226.49 ,$170.80 ,$89.49 ,$162.85 ,$19.61 ,$221.29 ,$516.78 ,$410.60 ,$68.38 ,$125.61 ,$169.06 ,$205.75 ,$269.19 
8/27/2024,$228.03 ,$173.12 ,$90.90 ,$164.68 ,$20.07 ,$220.18 ,$519.10 ,$413.84 ,$69.57 ,$128.30 ,$169.25 ,$209.21 ,$270.72 
8/26/2024,$227.18 ,$175.50 ,$91.78 ,$166.16 ,$20.13 ,$219.17 ,$521.12 ,$413.49 ,$68.84 ,$126.46 ,$170.35 ,$213.21 ,$268.21 
8/23/2024,$226.84 ,$177.04 ,$90.56 ,$165.62 ,$20.54 ,$218.31 ,$528.00 ,$416.79 ,$68.67 ,$129.37 ,$169.17 ,$220.32 ,$267.44 
8/22/2024,$224.53 ,$176.13 ,$89.92 ,$163.80 ,$20.10 ,$216.63 ,$531.93 ,$415.55 ,$68.90 ,$123.74 ,$170.15 ,$210.66 ,$267.94 
8/21/2024,$226.40 ,$180.11 ,$90.72 ,$165.85 ,$21.41 ,$214.60 ,$535.16 ,$424.14 ,$69.71 ,$128.50 ,$170.16 ,$223.27 ,$268.20 
8/20/2024,$226.51 ,$178.88 ,$89.74 ,$167.18 ,$20.99 ,$214.52 ,$526.73 ,$424.80 ,$69.85 ,$127.25 ,$170.41 ,$221.10 ,$268.04 
8/19/2024,$225.89 ,$178.22 ,$90.82 ,$166.67 ,$21.52 ,$215.45 ,$529.28 ,$421.53 ,$68.85 ,$130.00 ,$168.42 ,$222.72 ,$266.47 
8/16/2024,$226.05 ,$177.06 ,$89.30 ,$162.96 ,$20.87 ,$213.97 ,$527.42 ,$418.47 ,$67.41 ,$124.58 ,$167.89 ,$216.12 ,$267.38 
8/15/2024,$224.72 ,$177.59 ,$88.79 ,$161.30 ,$20.69 ,$211.55 ,$537.33 ,$421.03 ,$66.32 ,$122.86 ,$167.92 ,$214.14 ,$266.80 
8/14/2024,$221.72 ,$170.10 ,$86.30 ,$160.37 ,$19.92 ,$210.24 ,$526.76 ,$416.86 ,$66.17 ,$118.08 ,$168.80 ,$201.38 ,$261.14 
8/13/2024,$221.27 ,$170.23 ,$85.60 ,$164.16 ,$20.47 ,$207.94 ,$528.54 ,$414.01 ,$64.80 ,$116.14 ,$167.29 ,$207.83 ,$260.13 
8/12/2024,$217.53 ,$166.80 ,$85.95 ,$162.29 ,$19.36 ,$206.19 ,$515.95 ,$406.81 ,$63.31 ,$109.02 ,$166.81 ,$197.49 ,$259.89 
8/9/2024,$216.24 ,$166.94 ,$86.21 ,$163.67 ,$19.71 ,$205.80 ,$517.77 ,$406.02 ,$63.39 ,$104.75 ,$170.54 ,$200.00 ,$259.76 
8/8/2024,$213.31 ,$165.80 ,$85.96 ,$162.03 ,$20.49 ,$204.06 ,$509.63 ,$402.69 ,$63.04 ,$104.97 ,$170.87 ,$198.84 ,$259.83 
8/7/2024,$209.82 ,$162.77 ,$85.96 ,$158.94 ,$18.99 ,$200.40 ,$488.92 ,$398.43 ,$61.15 ,$98.91 ,$170.02 ,$191.76 ,$256.52 
8/6/2024,$207.23 ,$161.93 ,$89.97 ,$158.29 ,$19.83 ,$200.34 ,$494.09 ,$399.61 ,$60.96 ,$104.25 ,$168.09 ,$200.64 ,$258.26 
8/5/2024,$209.27 ,$161.02 ,$87.78 ,$159.25 ,$20.11 ,$194.90 ,$475.73 ,$395.15 ,$59.86 ,$100.45 ,$168.06 ,$198.88 ,$256.44 
8/2/2024,$219.86 ,$167.90 ,$89.57 ,$166.66 ,$21.48 ,$199.14 ,$488.14 ,$408.49 ,$61.36 ,$107.27 ,$170.08 ,$207.67 ,$266.58 
8/1/2024,$218.36 ,$184.07 ,$93.05 ,$170.76 ,$29.05 ,$207.96 ,$497.74 ,$417.11 ,$62.49 ,$109.21 ,$165.69 ,$216.86 ,$265.93 
7/31/2024,$222.08 ,$186.98 ,$93.69 ,$171.54 ,$30.74 ,$212.80 ,$474.83 ,$418.35 ,$62.84 ,$117.02 ,$160.76 ,$232.07 ,$265.67 
7/30/2024,$218.80 ,$181.71 ,$93.79 ,$170.29 ,$30.13 ,$215.19 ,$463.19 ,$422.92 ,$62.26 ,$103.73 ,$161.70 ,$222.62 ,$263.10 
7/29/2024,$218.24 ,$183.20 ,$92.14 ,$169.53 ,$30.83 ,$210.85 ,$465.71 ,$426.73 ,$62.70 ,$111.59 ,$169.93 ,$232.10 ,$261.60 
7/26/2024,$217.96 ,$182.50 ,$89.93 ,$167.00 ,$31.35 ,$212.24 ,$465.70 ,$425.27 ,$63.14 ,$113.06 ,$169.11 ,$219.80 ,$259.46 
7/25/2024,$217.49 ,$179.85 ,$89.21 ,$167.28 ,$31.10 ,$208.67 ,$453.41 ,$418.40 ,$63.41 ,$112.28 ,$166.90 ,$220.25 ,$253.74 
7/24/2024,$218.54 ,$180.83 ,$89.80 ,$172.63 ,$31.70 ,$208.59 ,$461.27 ,$428.90 ,$63.60 ,$114.25 ,$168.00 ,$215.99 ,$254.17 
7/23/2024,$225.01 ,$186.41 ,$90.94 ,$181.79 ,$32.95 ,$210.33 ,$488.69 ,$444.85 ,$64.28 ,$122.59 ,$166.62 ,$246.38 ,$264.79 
7/22/2024,$223.96 ,$182.55 ,$94.13 ,$181.67 ,$33.37 ,$210.28 ,$487.40 ,$442.94 ,$64.75 ,$123.54 ,$168.25 ,$251.51 ,$267.71 
7/19/2024,$224.31 ,$183.13 ,$95.74 ,$177.66 ,$32.98 ,$209.78 ,$476.79 ,$437.11 ,$63.33 ,$117.93 ,$167.96 ,$239.20 ,$265.46 
7/18/2024,$224.18 ,$183.75 ,$96.79 ,$177.69 ,$34.87 ,$209.98 ,$475.85 ,$440.37 ,$64.30 ,$121.09 ,$168.44 ,$249.23 ,$269.15 
7/17/2024,$228.88 ,$187.93 ,$97.31 ,$181.02 ,$34.46 ,$216.87 ,$461.99 ,$443.52 ,$64.75 ,$117.99 ,$169.44 ,$248.50 ,$272.70 
7/16/2024,$234.82 ,$193.02 ,$98.47 ,$183.92 ,$34.34 ,$213.62 ,$489.79 ,$449.52 ,$65.63 ,$126.36 ,$166.95 ,$256.56 ,$269.25 
7/15/2024,$234.40 ,$192.72 ,$96.87 ,$186.53 ,$34.46 ,$210.05 ,$496.16 ,$453.96 ,$65.65 ,$128.44 ,$164.58 ,$252.64 ,$268.45 
7/12/2024,$230.54 ,$194.49 ,$97.13 ,$185.07 ,$34.49 ,$204.94 ,$498.87 ,$453.55 ,$64.76 ,$129.24 ,$166.61 ,$248.23 ,$265.74 
7/11/2024,$227.57 ,$195.05 ,$96.60 ,$185.57 ,$33.50 ,$207.45 ,$512.70 ,$454.70 ,$65.28 ,$127.40 ,$165.54 ,$241.03 ,$262.55 
7/10/2024,$232.98 ,$199.79 ,$96.97 ,$191.18 ,$34.87 ,$207.80 ,$534.69 ,$466.25 ,$67.77 ,$134.91 ,$166.80 ,$263.26 ,$263.00 
7/9/2024,$228.68 ,$199.34 ,$97.05 ,$188.98 ,$34.59 ,$207.63 ,$530.00 ,$459.54 ,$68.57 ,$131.38 ,$165.66 ,$262.33 ,$265.44 
7/8/2024,$227.82 ,$199.29 ,$97.37 ,$189.03 ,$33.99 ,$205.17 ,$529.32 ,$466.24 ,$68.57 ,$128.20 ,$166.52 ,$252.94 ,$266.40 
7/5/2024,$226.34 ,$200.00 ,$97.99 ,$190.60 ,$32.02 ,$204.79 ,$539.91 ,$467.56 ,$69.07 ,$125.83 ,$165.21 ,$251.52 ,$270.36 
7/3/2024,$221.55 ,$197.59 ,$98.61 ,$185.82 ,$31.23 ,$208.69 ,$509.96 ,$460.77 ,$68.25 ,$128.28 ,$163.83 ,$246.39 ,$268.99 
7/2/2024,$220.27 ,$200.00 ,$97.99 ,$185.24 ,$31.07 ,$208.83 ,$509.50 ,$459.28 ,$67.96 ,$122.67 ,$163.90 ,$231.26 ,$268.23 
7/1/2024,$216.75 ,$197.20 ,$98.04 ,$182.99 ,$30.84 ,$205.45 ,$504.68 ,$456.73 ,$67.36 ,$124.30 ,$162.72 ,$209.86 ,$263.24 
6/28/2024,$210.62 ,$193.25 ,$99.29 ,$182.15 ,$30.97 ,$202.26 ,$504.22 ,$446.95 ,$67.49 ,$123.54 ,$164.92 ,$197.88 ,$262.47 
6/27/2024,$214.10 ,$197.85 ,$102.17 ,$185.41 ,$30.59 ,$199.17 ,$519.56 ,$452.85 ,$68.43 ,$123.99 ,$166.62 ,$197.42 ,$266.59 
6/26/2024,$213.25 ,$193.61 ,$102.18 ,$183.88 ,$30.54 ,$197.43 ,$513.12 ,$452.16 ,$67.77 ,$126.40 ,$167.45 ,$196.37 ,$273.60 
6/25/2024,$209.07 ,$186.34 ,$102.20 ,$184.03 ,$30.74 ,$198.07 ,$510.60 ,$450.95 ,$67.24 ,$126.09 ,$166.85 ,$187.35 ,$273.53 
6/24/2024,$208.14 ,$185.57 ,$101.98 ,$179.22 ,$30.57 ,$198.88 ,$498.91 ,$447.67 ,$66.90 ,$118.11 ,$168.45 ,$182.58 ,$276.30 
6/21/2024,$207.49 ,$189.08 ,$102.27 ,$179.63 ,$31.09 ,$196.30 ,$494.78 ,$449.78 ,$68.61 ,$126.57 ,$168.26 ,$183.01 ,$275.22 
6/20/2024,$209.68 ,$186.10 ,$101.84 ,$176.30 ,$30.62 ,$198.67 ,$501.70 ,$445.70 ,$67.90 ,$130.78 ,$167.67 ,$181.57 ,$276.82 
6/18/2024,$214.29 ,$182.81 ,$101.50 ,$175.09 ,$30.63 ,$197.00 ,$499.49 ,$446.34 ,$68.57 ,$135.58 ,$168.56 ,$184.86 ,$273.62 
6/17/2024,$216.67 ,$184.06 ,$101.52 ,$177.24 ,$30.98 ,$194.98 ,$506.63 ,$448.37 ,$67.58 ,$130.98 ,$167.50 ,$187.44 ,$271.17 
6/14/2024,$212.49 ,$183.66 ,$99.97 ,$176.79 ,$30.45 ,$193.78 ,$504.16 ,$442.57 ,$66.94 ,$131.88 ,$166.79 ,$178.01 ,$270.66 
6/13/2024,$214.24 ,$183.83 ,$100.09 ,$175.16 ,$30.46 ,$193.66 ,$504.10 ,$441.58 ,$65.33 ,$129.61 ,$166.41 ,$182.47 ,$271.19 
6/12/2024,$213.07 ,$186.89 ,$100.80 ,$177.79 ,$30.76 ,$191.53 ,$508.84 ,$441.06 ,$65.01 ,$125.20 ,$165.18 ,$177.29 ,$270.32 
6/11/2024,$207.15 ,$187.23 ,$100.87 ,$176.62 ,$30.92 ,$194.36 ,$507.47 ,$432.68 ,$64.86 ,$120.91 ,$167.48 ,$170.66 ,$274.67 
6/10/2024,$193.12 ,$187.06 ,$102.74 ,$175.01 ,$30.91 ,$199.61 ,$502.60 ,$427.87 ,$64.45 ,$121.79 ,$167.35 ,$173.79 ,$275.04 
6/7/2024,$196.89 ,$184.30 ,$101.54 ,$174.46 ,$30.74 ,$199.95 ,$492.96 ,$423.85 ,$64.15 ,$120.89 ,$167.06 ,$177.48 ,$278.67 
6/6/2024,$194.48 ,$185.00 ,$101.21 ,$176.73 ,$30.42 ,$196.91 ,$493.76 ,$424.52 ,$64.85 ,$121.00 ,$168.47 ,$177.94 ,$277.04 
6/5/2024,$195.87 ,$181.28 ,$101.50 ,$175.41 ,$30.78 ,$197.26 ,$495.06 ,$424.01 ,$65.03 ,$122.44 ,$166.05 ,$175.00 ,$274.50 
6/4/2024,$194.35 ,$179.34 ,$103.33 ,$173.79 ,$30.03 ,$199.16 ,$476.99 ,$416.07 ,$63.16 ,$116.44 ,$167.01 ,$174.77 ,$272.42 
6/3/2024,$194.03 ,$178.34 ,$102.77 ,$173.17 ,$30.29 ,$201.82 ,$477.49 ,$413.52 ,$63.38 ,$115.00 ,$164.65 ,$176.29 ,$270.38 
5/31/2024,$192.25 ,$176.44 ,$103.91 ,$172.50 ,$30.85 ,$202.63 ,$466.83 ,$415.13 ,$64.16 ,$109.63 ,$164.54 ,$178.08 ,$272.46 
5/30/2024,$191.29 ,$179.32 ,$101.70 ,$172.11 ,$30.19 ,$199.33 ,$467.05 ,$414.67 ,$64.77 ,$110.50 ,$162.58 ,$178.79 ,$271.30 
5/29/2024,$190.29 ,$182.02 ,$100.88 ,$175.90 ,$30.13 ,$198.11 ,$474.36 ,$429.17 ,$65.46 ,$114.83 ,$161.65 ,$176.19 ,$268.86 
5/28/2024,$189.99 ,$182.15 ,$102.44 ,$176.40 ,$31.06 ,$199.50 ,$479.92 ,$430.32 ,$64.90 ,$113.90 ,$163.11 ,$176.75 ,$270.98 
5/24/2024,$189.98 ,$180.75 ,$101.76 ,$174.99 ,$30.72 ,$200.71 ,$478.22 ,$430.16 ,$64.68 ,$106.47 ,$165.33 ,$179.24 ,$274.49 
5/23/2024,$186.88 ,$181.05 ,$100.66 ,$173.55 ,$30.08 ,$196.92 ,$465.78 ,$427.00 ,$63.57 ,$103.80 ,$165.49 ,$173.74 ,$274.23 
5/22/2024,$190.90 ,$183.13 ,$103.02 ,$176.38 ,$31.42 ,$198.31 ,$467.78 ,$430.52 ,$64.05 ,$94.95 ,$167.81 ,$180.11 ,$275.58 
5/21/2024,$192.35 ,$183.15 ,$103.01 ,$177.85 ,$31.74 ,$199.52 ,$464.63 ,$429.04 ,$65.06 ,$95.39 ,$168.35 ,$186.60 ,$275.95 
5/20/2024,$191.04 ,$183.54 ,$102.90 ,$176.92 ,$32.10 ,$195.58 ,$468.84 ,$425.34 ,$64.08 ,$94.78 ,$167.31 ,$174.95 ,$278.54 
5/17/2024,$189.87 ,$184.70 ,$103.25 ,$176.06 ,$31.83 ,$204.79 ,$471.91 ,$420.21 ,$62.11 ,$92.48 ,$167.64 ,$177.46 ,$280.10 
5/16/2024,$189.84 ,$183.63 ,$103.37 ,$174.18 ,$32.03 ,$202.47 ,$473.23 ,$420.99 ,$61.05 ,$94.36 ,$167.86 ,$174.84 ,$279.84 
5/15/2024,$189.72 ,$185.99 ,$102.77 ,$172.51 ,$31.27 ,$202.11 ,$481.54 ,$423.08 ,$61.35 ,$94.63 ,$166.51 ,$173.99 ,$281.50 
5/14/2024,$187.43 ,$187.07 ,$105.35 ,$170.34 ,$31.05 ,$201.51 ,$471.85 ,$416.56 ,$61.37 ,$91.36 ,$165.76 ,$177.55 ,$277.74 
5/13/2024,$186.28 ,$186.57 ,$105.83 ,$169.14 ,$30.51 ,$198.73 ,$468.01 ,$413.72 ,$61.66 ,$90.40 ,$165.87 ,$171.89 ,$279.39 
5/10/2024,$183.05 ,$187.48 ,$105.79 ,$168.65 ,$29.85 ,$198.77 ,$476.20 ,$414.74 ,$61.09 ,$89.88 ,$166.85 ,$168.47 ,$280.74 
5/9/2024,$184.57 ,$189.50 ,$105.80 ,$169.96 ,$30.09 ,$197.50 ,$475.42 ,$412.32 ,$61.21 ,$88.75 ,$166.04 ,$171.97 ,$278.54 
5/8/2024,$182.74 ,$188.00 ,$105.44 ,$169.38 ,$30.00 ,$195.65 ,$472.60 ,$410.54 ,$60.95 ,$90.41 ,$165.07 ,$174.72 ,$277.19 
5/7/2024,$182.40 ,$188.76 ,$105.39 ,$171.25 ,$30.68 ,$191.75 ,$468.24 ,$409.34 ,$60.60 ,$90.55 ,$165.76 ,$177.81 ,$276.46 
5/6/2024,$181.71 ,$188.70 ,$116.47 ,$168.10 ,$30.97 ,$192.00 ,$465.68 ,$413.54 ,$59.70 ,$92.14 ,$164.44 ,$184.76 ,$272.67 
5/3/2024,$183.38 ,$186.21 ,$113.66 ,$167.24 ,$30.90 ,$190.51 ,$451.96 ,$406.66 ,$57.93 ,$88.79 ,$164.46 ,$181.19 ,$268.49 
5/2/2024,$173.03 ,$184.72 ,$112.62 ,$166.62 ,$30.51 ,$191.66 ,$441.68 ,$397.84 ,$56.52 ,$85.82 ,$163.84 ,$180.01 ,$267.61 
5/1/2024,$169.30 ,$179.00 ,$110.48 ,$163.86 ,$30.37 ,$191.86 ,$439.19 ,$394.94 ,$55.17 ,$83.04 ,$163.40 ,$179.99 ,$267.32 
4/30/2024,$170.33 ,$175.00 ,$111.10 ,$162.78 ,$30.47 ,$191.74 ,$430.17 ,$389.33 ,$55.06 ,$86.40 ,$163.20 ,$183.28 ,$268.61 
4/29/2024,$173.50 ,$180.96 ,$112.08 ,$166.15 ,$31.36 ,$193.28 ,$432.62 ,$402.25 ,$55.95 ,$87.76 ,$161.66 ,$194.05 ,$271.84 
4/26/2024,$169.30 ,$179.62 ,$112.73 ,$171.95 ,$31.88 ,$193.49 ,$443.29 ,$406.32 ,$56.12 ,$87.74 ,$161.29 ,$168.29 ,$274.52 
4/25/2024,$169.89 ,$173.67 ,$112.77 ,$156.00 ,$35.11 ,$193.37 ,$441.38 ,$399.04 ,$56.48 ,$82.63 ,$162.55 ,$170.18 ,$275.16 
4/24/2024,$169.02 ,$176.59 ,$113.92 ,$159.13 ,$34.50 ,$193.08 ,$493.50 ,$409.06 ,$55.51 ,$79.68 ,$162.60 ,$162.13 ,$275.02 
4/23/2024,$166.90 ,$179.54 ,$113.71 ,$158.26 ,$34.28 ,$192.14 ,$496.10 ,$407.57 ,$57.78 ,$82.42 ,$161.50 ,$144.68 ,$274.11 
4/22/2024,$165.84 ,$177.23 ,$111.99 ,$156.28 ,$34.41 ,$189.41 ,$481.73 ,$400.96 ,$55.46 ,$79.52 ,$160.54 ,$142.05 ,$272.33 
4/19/2024,$165.00 ,$174.63 ,$112.61 ,$154.09 ,$34.20 ,$185.80 ,$481.07 ,$399.12 ,$55.50 ,$76.20 ,$158.14 ,$147.05 ,$269.78 
4/18/2024,$167.04 ,$179.22 ,$112.43 ,$156.01 ,$35.04 ,$181.25 ,$501.80 ,$404.27 ,$61.06 ,$84.67 ,$157.29 ,$149.93 ,$271.37 
4/17/2024,$168.00 ,$181.28 ,$112.94 ,$155.47 ,$35.68 ,$180.08 ,$494.17 ,$411.84 ,$61.37 ,$84.04 ,$156.96 ,$155.45 ,$272.69 
4/16/2024,$169.38 ,$183.32 ,$113.88 ,$154.40 ,$36.26 ,$180.80 ,$499.76 ,$414.58 ,$61.75 ,$87.42 ,$155.95 ,$157.11 ,$271.35 
4/15/2024,$172.69 ,$183.62 ,$112.95 ,$154.86 ,$36.31 ,$182.89 ,$500.23 ,$413.64 ,$60.72 ,$86.00 ,$155.45 ,$161.48 ,$271.28 
4/12/2024,$176.55 ,$186.13 ,$114.01 ,$157.73 ,$35.69 ,$182.79 ,$511.90 ,$421.90 ,$62.28 ,$88.19 ,$155.33 ,$171.05 ,$275.96 
4/11/2024,$175.04 ,$189.05 ,$117.15 ,$159.41 ,$37.63 ,$195.43 ,$523.16 ,$427.93 ,$62.88 ,$90.62 ,$155.84 ,$174.60 ,$275.68 
4/10/2024,$167.78 ,$185.95 ,$117.19 ,$156.14 ,$37.20 ,$195.47 ,$519.83 ,$423.26 ,$61.86 ,$87.04 ,$157.24 ,$171.76 ,$274.48 
4/9/2024,$169.67 ,$185.67 ,$117.97 ,$156.60 ,$38.33 ,$197.15 ,$516.90 ,$426.28 ,$61.82 ,$85.35 ,$156.66 ,$176.88 ,$276.72 
4/8/2024,$168.45 ,$185.19 ,$117.35 ,$154.85 ,$37.98 ,$198.48 ,$519.25 ,$424.59 ,$62.84 ,$87.13 ,$156.04 ,$172.98 ,$277.76 
4/5/2024,$169.58 ,$185.07 ,$118.38 ,$152.50 ,$38.71 ,$197.45 ,$527.34 ,$425.52 ,$63.62 ,$88.01 ,$156.10 ,$164.90 ,$277.14 
4/4/2024,$168.82 ,$180.00 ,$117.09 ,$150.53 ,$39.73 ,$195.65 ,$510.92 ,$417.88 ,$61.71 ,$85.91 ,$155.45 ,$171.11 ,$274.00 
4/3/2024,$169.65 ,$182.41 ,$118.98 ,$154.92 ,$40.33 ,$198.30 ,$506.74 ,$420.45 ,$63.01 ,$88.96 ,$156.15 ,$168.38 ,$276.96 
4/2/2024,$168.84 ,$180.69 ,$122.82 ,$154.56 ,$43.94 ,$198.86 ,$497.37 ,$421.44 ,$61.42 ,$89.45 ,$160.57 ,$166.63 ,$278.44 
4/1/2024,$170.03 ,$180.97 ,$121.53 ,$155.49 ,$44.52 ,$198.94 ,$491.35 ,$424.57 ,$61.43 ,$90.36 ,$160.58 ,$175.22 ,$278.28 
3/28/2024,$171.48 ,$180.38 ,$122.36 ,$150.93 ,$44.17 ,$200.30 ,$485.58 ,$420.72 ,$60.73 ,$90.36 ,$162.25 ,$175.79 ,$279.08 
